(xiān sheng)@Mr.#
现在不好。
(xiàn zài bù hǎo.)@Not now. (lit. “Now not OK.”)#
天坛
(tiān tán)@Heavenly Altar / Temple of Heaven (Beijing historical site)#
八
(bā)@eight#
加
(jiā)@plus#
谁
(shéi)@whom#
是给你的。
(shì gěi nǐ de.)@It is for you.#
我想我要看他。
(wǒ xiǎng wǒ yào kàn tā.)@I think I’m going to see him.#
晚饭
(wǎn fàn)@dinner (“evening meal”)#
明天见
(míng tiān jiàn.)@See you tomorrow.#
他 / 她
(tā)@he / she#
谢谢。
(xiè xie.)@Thanks.#
一百八十
(yì bǎi bā shí)@one hundred eighty#
飞机
(fēi jī)@airplane#
酒店
(jiǔ diàn)@hotel#
三十六
(sān shí liù)@thirty-six#
他们很大了。
(tā men hěn dà le.)@They are very grown up.#
等一会儿。
(děng yì huǐr.)@Wait one moment.#
一直往前
(yì zhí wǎng qián)@straight ahead#
我真的不知道。
(wǒ zhēn de bù zhī dào.)@I really don’t know.#
美国
(měi guó)@America (“beautiful country”)#
现在请听。
(xiàn zài qǐng tīng.)@Now please listen.#
我可以
(wǒ kě yǐ)@I can#
请再说一次。
(qǐng zài shuō yí cì.)@Please say it again.#
三十五
(sān shí wǔ)@thirty-five#
我不知道。
(wǒ bù zhī dào.)@I don’t know.#
中国人
(zhōng guó rén)@Chinese (“China person”)#
呆
(dāi)@to stay#
四十一
(sì shí yī)@forty-one#
没有
(méi yǒu)@don’t have#
请
(qĭng)@please (with an offer / invitation)#
我喜欢啤酒。
(wǒ xǐ huān pí jiǔ.)@I like beer.#
二十六
(èr shí liù)@twenty-six#
你呢？
(nǐ ne?)@How about you? (lit. “you, how about?”)#
华盛顿
(huá shèng dùn)@Washington#
工作
(gōng zuò)@to work#
四十二
(sì shí èr)@forty-two#
饭店
(fàn diàn)@(a) restaurant#
两杯啤酒
(liǎng bēi pí jiǔ)@two beers (lit. “two glasses of beer”)#
二十一
(èr shí yī)@twenty-one#
四
(sì)@four#
进!
(jìn!)@Come in!#
五十七
(wǔ shí qī)@fifty-seven#
五十一
(wǔ shí yī)@fifty-one#
今天晚上
(jīn tiān wǎn shàng)@this evening#
你说得很快！
(nǐ shuō de hěn kuài!)@You speak very quickly!#
啤酒
(pí jiǔ)@beer#
你可不可以?
(nǐ kě bù kě yǐ?)@Can you?#
那么 ...
(nà me ...)@In that case ... / Then ...#
十九
(shí jiǔ)@nineteen#
英文
(yīng wén)@English language#
看
(kàn)@to see#
七十六
(qī shí liù)@seventy-six#
跟
(gēn)@with#
你说得太快了。
(nǐ shuō de tài kuài le.)@You speak too quickly.#
可是
(kě shì)@but#
昨天早上
(zuó tiān zǎo shàng)@yesterday morning#
谢谢你。
(xiè xiè nǐ.)@Thank you. (lit. “Thanks you.”)#
麻烦你 ...
(má fán nǐ ...)@Please ... (as in “Sorry to be bothering you ... ”)#
会
(huì)@can#
十七
(shí qī)@seventeen#
三十九
(sān shí jiǔ)@thirty-nine#
我明白
(wǒ míng bai)@I understand#
二
(èr)@two (counting & mathematics)#
明天晚上
(míng tiān wǎn shàng)@tomorrow evening#
七十四
(qī shí sì)@seventy-four#
四十五
(sì shí wǔ)@forty-five#
七十二
(qī shí èr)@seventy-two#
过一会儿呢？
(guò yì huǐr ne?)@How about later?#
十三
(shí sān)@thirteen#
吗
(ma)@question marker#
六十一
(liù shí yī)@sixty-one#
吃
(chī)@to eat#
十
(shí)@ten#
四十三
(sì shí sān)@forty-three#
你买了什么？
(nǐ mǎi le shén me?)@What did you buy?#
五
(wǔ)@five#
六十
(liù shí)@sixty#
六十八
(liù shí bā)@sixty-eight#
四十八
(sì shí bā)@forty-eight#
太
(tài)@too (excessively)#
是八点钟吗？
(shì bā diǎn zhōng ma?)@Is it at eight o’clock?#
两天
(liǎng tiān)@two days#
真的？
(zhēn de?)@Really?#
七十八
(qī shí bā)@seventy-eight#
现在
(xiàn zài)@now#
太远了
(tài yuǎn le.)@It’s too far.#
你那儿
(nǐ nàr)@your place#
几个星期
(jǐ gè xīng qī)@a few weeks#
六十四
(liù shí sì)@sixty-four#
和
(hé)@and#
我们没有时间。
(wǒ men méi yǒu shí jiān.)@We don’t have the time.#
比较贵。
(bǐ jiào guì.)@It’s more expensive.#
跟谁一起？
(gēn shéi yì qǐ?)@Along with whom?#
一会儿见。
(yì huǐr jiàn.)@See you later.#
多少 ?
(duō shǎo?)@How much? / How many?#
你要不要 ..？
(nǐ yào bú yào ... ?)@Do you want ... ?#
九十九
(jiǔ shí jiǔ)@ninety-nine#
也
(yě)@also / too#
几点钟？
(jǐ diǎn zhōng?)@At what time? (lit. “which o’clock?”)#
住
(zhù)@live#
十二
(shí èr)@twelve#
钱
(qián)@money#
昨天
(zuó tiān)@yesterday#
你
(nǐ)@you#
现在还是过一会儿？
(xiàn zài, hái shì guò yì huǐr?)@Now, or later?#
几
(jǐ)@how many? / a few#
怎么说？
(zěn me shuō?)@How do you say?#
你们要坐飞机去吗？
(nǐ men yào zuò fēi jī qù ma?)@Are you going to take a plane?#
我那儿
(wǒ nàr)@my place (lit. “my over there”)#
门
(mén)@doors#
关
(guān)@closed#
不客气。
(bú kè qì.)@Don’t mention it.#
哪个班机？
(nǎ gè bān jī ?)@Which flight?#
两千三百块人民币
(liǎng qiān sān bǎi kuài rén mín bì)@two thousand three hundred renminbi#
六十三
(liù shí sān)@sixty-three#
不行！
(bù xíng!)@Impossible! / “not allowed”#
两千四百
(liǎng qiān sì bǎi)@two thousand four hundred#
二十四
(èr shí sì)@twenty-four#
十四
(shí sì)@fourteen#
请跟者说
(qǐng gēn zhe shuō.)@Please repeat.#
你不明白什么？
(nǐ bù míng bai shén me?)@What don’t you understand?#
吃了
(chī le)@ate#
十八
(shí bā)@eighteen#
报纸
(bào zhǐ)@newspaper#
一个星期了。
(yí gè xīng qī le.)@for one week / It has been one week.#
我们是一起到的。
(wǒ men shì yì qǐ dào de.)@We arrived together.#
一百
(yì bǎi)@one hundred#
小时
(xiǎo shí)@hour#
千
(qiān)@thousand#
儿子
(ér zi)@son(s)#
太晚了。
(tài wǎn le.)@It’s too late.#
路
(lù)@road#
一
(yī)@one#
谁在那儿？
(shéi zài nàr?)@Who’s over there?#
今天
(jīn tiān)@today#
要
(yào)@to order (lit. “to want”)#
二十九
(èr shí jiǔ)@twenty-nine#
晚上
(wǎn shàng)@(in the) evening#
普通话
(pǔ tōng huà)@Mandarin (“common language”)#
给
(gěi)@give#
三
(sān)@three#
那条是英皇道。
(nà tiáo shì yīng huáng dào.)@That is King’s Road.#
这
(zhè)@this#
他们
(tā men)@they#
左边
(zuǒ biān)@to the left#
对不起。
(duì bù qǐ.)@Excuse me.#
可能
(kě néng)@maybe#
大儿子
(dà ér zi)@the older son#
百
(bǎi)@hundred#
我啊 ...
(wǒ a ...)@As for me ...#
七十五
(qī shí wǔ)@seventy-five#
我
(wǒ)@I#
二十三
(èr shí sān)@twenty-three#
很多
(hěn duō)@a lot / very much#
九
(jiǔ)@nine#
不够。
(bú gòu.)@It’s not enough.#
两个大人
(liǎng gè dà rén)@two adults#
十一加一
(shí yī jiā yī)@eleven plus one#
快
(kuài)@quickly / fast#
右边
(yòu biān)@to the right#
不想
(bù xiǎng)@would not like / “no”#
我喜欢
(wǒ xǐ huān)@I like#
我应该
(wǒ yīng gāi)@I should#
五十六
(wǔ shí liù)@fifty-six#
不是
(bú shì)@no (lit. “am / are not”)#
你们
(nǐ men)@you (more than one)#
不是在那儿。
(bú shì zài nàr.)@It is not located over there.#
学院路
(xué yuàn lù)@College Road#
意思是 ...
(yì si shì ...)@It means ... / The meaning is ...#
太太
(tài tai)@wife#
我们有两个儿子。
(wǒ men yǒu liǎng gè ér zi.)@We have two sons.#
四十六
(sì shí liù)@forty-six#
不会。
(bú huì.)@No. (lit. “not can”)#
五十
(wǔ shí)@fifty#
先生
(xiān sheng)@husband#
我要走了。
(wǒ yào zǒu le.)@I’m going to leave.#
二十二
(èr shí èr)@twenty-two#
我钱不够。
(wǒ qián bú gòu.)@I don’t have enough money.#
他在美国。
(tā zài měi guó.)@He is in America.#
然后 ...
(rán hòu ...)@Then ...#
飞机场
(fēi jī chǎng)@airport (“airplane field”)#
再说一次。
(zài shuō yí cì.)@Say it again.#
给我的
(gěi wǒ de)@for me#
多久了？
(duō jiǔ le?)@For how long? (“It has been how long?”)#
我不可以给你。
(wǒ bù kě yǐ gěi nǐ.)@I can’t give any to you.#
三十四
(sān shí sì)@thirty-four#
太多钱了。
(tài duō qián le.)@It’s too much money.#
过一会儿
(guò yì huǐr)@later#
十六
(shí liù)@sixteen#
二十
(èr shí)@twenty#
一点儿东西
(yì diǎnr dōng xi)@something (lit. “a little thing”)#
喝
(hē)@to drink#
三十
(sān shí)@thirty#
一百四十七
(yì bǎi sì shí qī)@one hundred forty-seven#
四十四
(sì shí sì)@forty-four#
朋友
(péng yǒu)@friend(s)#
几个小孩儿？
(jǐ gè xiǎo háir?)@How many children?#
水
(shuǐ)@water#
